[k](T+),F(S+),S+,[K-k](T-),F(S-),S-,S+ U S-,F(S+ U S-),graphid
0,80.619938699188,set(),2,84.22442638305867,"{1, 14}","{1, 14}",84.22442638305867,6
1,292.17592324442654,{18},1,82.45630145103523,{14},"{18, 14}",292.47393332972865,6
2,325.125,"{18, 5}",0,80.619938699188,set(),"{18, 5}",325.125,6
0,80.619938699188,set(),4,88.1323676641822,"{1, 23, 14, 25}","{1, 23, 14, 25}",88.1323676641822,6
1,292.17592324442654,{18},3,86.10904986774418,"{1, 14, 25}","{1, 18, 14, 25}",292.899299608395,6
2,325.125,"{18, 5}",2,84.22442638305867,"{1, 14}","{1, 18, 5, 14}",325.125,6
3,325.125,"{18, 3, 5}",1,82.45630145103523,{14},"{18, 3, 5, 14}",325.125,6
4,325.125,"{9, 18, 3, 5}",0,80.619938699188,set(),"{9, 18, 3, 5}",325.125,6
0,80.619938699188,set(),6,92.38525495850664,"{1, 14, 15, 22, 23, 25}","{1, 22, 23, 25, 14, 15}",92.38525495850664,6
1,292.17592324442654,{18},5,90.24620611434452,"{1, 14, 22, 23, 25}","{1, 18, 22, 23, 25, 14}",293.4467932062219,6
2,325.125,"{18, 5}",4,88.1323676641822,"{1, 23, 14, 25}","{1, 18, 5, 23, 25, 14}",325.125,6
3,325.125,"{18, 3, 5}",3,86.10904986774418,"{1, 14, 25}","{1, 18, 3, 5, 25, 14}",325.125,6
4,325.125,"{9, 18, 3, 5}",2,84.22442638305867,"{1, 14}","{1, 18, 3, 5, 9, 14}",325.125,6
5,325.125,"{3, 5, 8, 9, 18}",1,82.45630145103523,{14},"{18, 3, 5, 8, 9, 14}",325.125,6
6,325.125,"{3, 5, 8, 9, 18, 31}",0,80.619938699188,set(),"{18, 3, 5, 8, 9, 31}",325.125,6
0,81.2405291493945,set(),0,81.2405291493945,set(),set(),81.2405291493945,7
0,81.2405291493945,set(),2,84.76190111380572,"{1, 14}","{1, 14}",84.76190111380572,7
1,312.16467088494545,{18},1,82.98220963587654,{14},"{18, 14}",312.29356871540955,7
2,327.33333333333337,"{18, 5}",0,81.2405291493945,set(),"{18, 5}",327.33333333333337,7
0,81.2405291493945,set(),4,88.6427788565842,"{1, 23, 14, 25}","{1, 23, 14, 25}",88.6427788565842,7
1,312.16467088494545,{18},3,86.65047889800152,"{1, 14, 25}","{1, 18, 14, 25}",312.53663168663167,7
2,327.33333333333337,"{18, 5}",2,84.76190111380572,"{1, 14}","{1, 18, 5, 14}",327.33333333333337,7
3,327.33333333333337,"{18, 3, 5}",1,82.98220963587654,{14},"{18, 3, 5, 14}",327.33333333333337,7
4,327.33333333333337,"{9, 18, 3, 5}",0,81.2405291493945,set(),"{9, 18, 3, 5}",327.33333333333337,7
0,81.2405291493945,set(),6,92.87342100835973,"{1, 14, 15, 22, 23, 25}","{1, 22, 23, 25, 14, 15}",92.87342100835973,7
1,312.16467088494545,{18},5,90.74247034489558,"{1, 14, 22, 23, 25}","{1, 18, 22, 23, 25, 14}",312.83801727328984,7
2,327.33333333333337,"{18, 5}",4,88.6427788565842,"{1, 23, 14, 25}","{1, 18, 5, 23, 25, 14}",327.33333333333337,7
3,327.33333333333337,"{18, 3, 5}",3,86.65047889800152,"{1, 14, 25}","{1, 18, 3, 5, 25, 14}",327.33333333333337,7
4,327.33333333333337,"{9, 18, 3, 5}",2,84.76190111380572,"{1, 14}","{1, 18, 3, 5, 9, 14}",327.33333333333337,7
5,327.33333333333337,"{3, 5, 8, 9, 18}",1,82.98220963587654,{14},"{18, 3, 5, 8, 9, 14}",327.33333333333337,7
6,328.0,"{3, 5, 8, 9, 18, 31}",0,81.2405291493945,set(),"{18, 3, 5, 8, 9, 31}",328.0,7
0,80.85156136146782,set(),0,80.85156136146782,set(),set(),80.85156136146782,8
0,80.85156136146782,set(),2,84.33146051016475,"{1, 14}","{1, 14}",84.33146051016475,8
1,322.7011045768909,{18},1,82.54981985060316,{14},"{18, 14}",322.7294834892926,8
2,328.0,"{18, 5}",0,80.85156136146782,set(),"{18, 5}",328.0,8
0,80.85156136146782,set(),4,88.12978103151514,"{1, 23, 14, 25}","{1, 23, 14, 25}",88.12978103151514,8
1,322.7011045768909,{18},3,86.19589825749883,"{1, 14, 25}","{1, 18, 14, 25}",322.81466326466324,8
2,328.0,"{18, 5}",2,84.33146051016475,"{1, 14}","{1, 18, 5, 14}",328.0,8
3,328.0,"{18, 3, 5}",1,82.54981985060316,{14},"{18, 3, 5, 14}",328.0,8
4,328.0,"{9, 18, 3, 5}",0,80.85156136146782,set(),"{9, 18, 3, 5}",328.0,8
0,80.85156136146782,set(),6,92.2713885892921,"{1, 14, 15, 22, 23, 25}","{1, 22, 23, 25, 14, 15}",92.2713885892921,8
1,322.7011045768909,{18},5,90.16405320593964,"{1, 14, 22, 23, 25}","{1, 18, 22, 23, 25, 14}",322.89292149292146,8
2,328.0,"{18, 5}",4,88.12978103151514,"{1, 23, 14, 25}","{1, 18, 5, 23, 25, 14}",328.0,8
3,328.0,"{18, 3, 5}",3,86.19589825749883,"{1, 14, 25}","{1, 18, 3, 5, 25, 14}",328.0,8
4,328.0,"{9, 18, 3, 5}",2,84.33146051016475,"{1, 14}","{1, 18, 3, 5, 9, 14}",328.0,8
5,328.0,"{3, 5, 8, 9, 18}",1,82.54981985060316,{14},"{18, 3, 5, 8, 9, 14}",328.0,8
6,328.0,"{3, 5, 8, 9, 18, 31}",0,80.85156136146782,set(),"{18, 3, 5, 8, 9, 31}",328.0,8
