K,B,Sg,Sg_lbls,F(Sg),Sgb,Sgb_lbls,F(Sgb)b4B,F(Sgb),Boostedgb,usedBbudgetgb,Sbg,Sbg_lbls,F(Sbg)b4B,F(Sbg),Boostedbg,usedBbudgetbg,r,n,m,greedyTime,greedyBoostTime,boostGreedyTime,dataset,graphid
3,3,"{0, 2, 38}","{0: 1, 2: 1, 38: 1}",167.2069264069264,"{0, 2, 38}","{0: 1, 2: 1, 38: 1}",167.2069264069264,170.2069264069264,"[0, 3, 8]",3,"{0, 2, 38}","{0: 1, 2: 1, 38: 1}",167.2069264069264,170.2069264069264,"[0, 3, 8]",3,7.0,206,39,0.2126450538635254,0.2367689609527588,0.22042584419250488,studentmath (30),6
3,2,"{0, 2, 38}","{0: 1, 2: 1, 38: 1}",167.2069264069264,"{0, 2, 38}","{0: 1, 2: 1, 38: 1}",167.2069264069264,169.2069264069264,"[0, 3]",2,"{0, 2, 38}","{0: 1, 2: 1, 38: 1}",167.2069264069264,169.2069264069264,"[0, 3]",2,7.0,206,39,0.24704313278198242,0.22177886962890625,0.23640131950378418,studentmath (30),6
3,1,"{0, 2, 38}","{0: 1, 2: 1, 38: 1}",167.2069264069264,"{0, 2, 38}","{0: 1, 2: 1, 38: 1}",167.2069264069264,168.2069264069264,[0],1,"{0, 2, 38}","{0: 1, 2: 1, 38: 1}",167.2069264069264,168.2069264069264,[0],1,7.0,206,39,0.22065496444702148,0.2124941349029541,0.21843981742858887,studentmath (30),6
3,0,"{0, 2, 38}","{0: 1, 2: 1, 38: 1}",167.2069264069264,"{0, 2, 38}","{0: 1, 2: 1, 38: 1}",167.2069264069264,167.2069264069264,[],0,"{0, 2, 38}","{0: 1, 2: 1, 38: 1}",167.2069264069264,167.2069264069264,[],0,7.0,206,39,0.21587204933166504,0.22140908241271973,0.2237248420715332,studentmath (30),6
4,4,"{0, 2, 38, 6}","{0: 1, 2: 1, 38: 1, 6: 1}",169.0857142857143,"{0, 2, 38, 6}","{0: 1, 2: 1, 38: 1, 6: 1}",169.0857142857143,173.0857142857143,"[0, 3, 8, 12]",4,"{0, 2, 38, 6}","{0: 1, 2: 1, 38: 1, 6: 1}",169.0857142857143,173.0857142857143,"[0, 3, 8, 12]",4,7.0,206,39,0.30428528785705566,0.3205738067626953,0.2929089069366455,studentmath (30),6
4,3,"{0, 2, 38, 6}","{0: 1, 2: 1, 38: 1, 6: 1}",169.0857142857143,"{0, 2, 38, 6}","{0: 1, 2: 1, 38: 1, 6: 1}",169.0857142857143,172.0857142857143,"[0, 3, 8]",3,"{0, 2, 38, 6}","{0: 1, 2: 1, 38: 1, 6: 1}",169.0857142857143,172.0857142857143,"[0, 3, 8]",3,7.0,206,39,0.29200291633605957,0.2970430850982666,0.29565906524658203,studentmath (30),6
4,2,"{0, 2, 38, 6}","{0: 1, 2: 1, 38: 1, 6: 1}",169.0857142857143,"{0, 2, 38, 6}","{0: 1, 2: 1, 38: 1, 6: 1}",169.0857142857143,171.0857142857143,"[0, 3]",2,"{0, 2, 38, 6}","{0: 1, 2: 1, 38: 1, 6: 1}",169.0857142857143,171.0857142857143,"[0, 3]",2,7.0,206,39,0.2675602436065674,0.303088903427124,0.270794153213501,studentmath (30),6
4,1,"{0, 2, 38, 6}","{0: 1, 2: 1, 38: 1, 6: 1}",169.0857142857143,"{0, 2, 38, 6}","{0: 1, 2: 1, 38: 1, 6: 1}",169.0857142857143,170.0857142857143,[0],1,"{0, 2, 38, 6}","{0: 1, 2: 1, 38: 1, 6: 1}",169.0857142857143,170.0857142857143,[0],1,7.0,206,39,0.27533507347106934,0.2862410545349121,0.2726588249206543,studentmath (30),6
4,0,"{0, 2, 38, 6}","{0: 1, 2: 1, 38: 1, 6: 1}",169.0857142857143,"{0, 2, 38, 6}","{0: 1, 2: 1, 38: 1, 6: 1}",169.0857142857143,169.0857142857143,[],0,"{0, 2, 38, 6}","{0: 1, 2: 1, 38: 1, 6: 1}",169.0857142857143,169.0857142857143,[],0,7.0,206,39,0.27507710456848145,0.2766268253326416,0.2817530632019043,studentmath (30),6
5,4,"{0, 2, 38, 6, 9}","{0: 1, 2: 1, 38: 1, 6: 1, 9: 1}",170.3,"{0, 2, 38, 6, 9}","{0: 1, 2: 1, 38: 1, 6: 1, 9: 1}",170.3,174.3,"[0, 3, 8, 12]",4,"{0, 2, 38, 6, 9}","{0: 1, 2: 1, 38: 1, 6: 1, 9: 1}",170.3,174.3,"[0, 3, 8, 12]",4,7.0,206,39,0.37319469451904297,0.3565492630004883,0.38991689682006836,studentmath (30),6
5,3,"{0, 2, 38, 6, 9}","{0: 1, 2: 1, 38: 1, 6: 1, 9: 1}",170.3,"{0, 2, 38, 6, 9}","{0: 1, 2: 1, 38: 1, 6: 1, 9: 1}",170.3,173.3,"[0, 3, 8]",3,"{0, 2, 38, 6, 9}","{0: 1, 2: 1, 38: 1, 6: 1, 9: 1}",170.3,173.3,"[0, 3, 8]",3,7.0,206,39,0.3421351909637451,0.3370370864868164,0.3399040699005127,studentmath (30),6
5,2,"{0, 2, 38, 6, 9}","{0: 1, 2: 1, 38: 1, 6: 1, 9: 1}",170.3,"{0, 2, 38, 6, 9}","{0: 1, 2: 1, 38: 1, 6: 1, 9: 1}",170.3,172.3,"[0, 3]",2,"{0, 2, 38, 6, 9}","{0: 1, 2: 1, 38: 1, 6: 1, 9: 1}",170.3,172.3,"[0, 3]",2,7.0,206,39,0.3530900478363037,0.34439706802368164,0.3285489082336426,studentmath (30),6
5,1,"{0, 2, 38, 6, 9}","{0: 1, 2: 1, 38: 1, 6: 1, 9: 1}",170.3,"{0, 2, 38, 6, 9}","{0: 1, 2: 1, 38: 1, 6: 1, 9: 1}",170.3,171.3,[0],1,"{0, 2, 38, 6, 9}","{0: 1, 2: 1, 38: 1, 6: 1, 9: 1}",170.3,171.3,[0],1,7.0,206,39,0.33623814582824707,0.34220194816589355,0.33780407905578613,studentmath (30),6
5,0,"{0, 2, 38, 6, 9}","{0: 1, 2: 1, 38: 1, 6: 1, 9: 1}",170.3,"{0, 2, 38, 6, 9}","{0: 1, 2: 1, 38: 1, 6: 1, 9: 1}",170.3,170.3,[],0,"{0, 2, 38, 6, 9}","{0: 1, 2: 1, 38: 1, 6: 1, 9: 1}",170.3,170.3,[],0,7.0,206,39,0.35209083557128906,0.3322012424468994,0.33354878425598145,studentmath (30),6
1,4,{2},{2: 1},171.6685892538833,{2},{2: 1},171.6685892538833,175.6685892538833,"[0, 3, 17, 23]",4,{2},{2: 1},171.6685892538833,175.6685892538833,"[0, 3, 17, 23]",4,7.5,206,39,0.09491920471191406,0.1129767894744873,0.10405611991882324,studentmath (30),7
1,3,{2},{2: 1},171.6685892538833,{2},{2: 1},171.6685892538833,174.6685892538833,"[0, 3, 17]",3,{2},{2: 1},171.6685892538833,174.6685892538833,"[0, 3, 17]",3,7.5,206,39,0.09778785705566406,0.09618401527404785,0.09307980537414551,studentmath (30),7
1,2,{2},{2: 1},171.6685892538833,{2},{2: 1},171.6685892538833,173.6685892538833,"[0, 3]",2,{2},{2: 1},171.6685892538833,173.6685892538833,"[0, 3]",2,7.5,206,39,0.09679627418518066,0.11201214790344238,0.10341572761535645,studentmath (30),7
1,1,{2},{2: 1},171.6685892538833,{2},{2: 1},171.6685892538833,172.6685892538833,[0],1,{2},{2: 1},171.6685892538833,172.6685892538833,[0],1,7.5,206,39,0.10945820808410645,0.10650420188903809,0.10625791549682617,studentmath (30),7
1,0,{2},{2: 1},171.6685892538833,{2},{2: 1},171.6685892538833,171.6685892538833,[],0,{2},{2: 1},171.6685892538833,171.6685892538833,[],0,7.5,206,39,0.09323811531066895,0.10045003890991211,0.14047908782958984,studentmath (30),7
2,4,"{2, 38}","{2: 1, 38: 1}",181.20476190476188,"{2, 38}","{2: 1, 38: 1}",181.20476190476188,185.20476190476188,"[0, 3, 17, 23]",4,"{2, 38}","{2: 1, 38: 1}",181.20476190476188,185.20476190476188,"[0, 3, 17, 23]",4,7.5,206,39,0.25774407386779785,0.20594191551208496,0.20820212364196777,studentmath (30),7
2,3,"{2, 38}","{2: 1, 38: 1}",181.20476190476188,"{2, 38}","{2: 1, 38: 1}",181.20476190476188,184.20476190476188,"[0, 3, 17]",3,"{2, 38}","{2: 1, 38: 1}",181.20476190476188,184.20476190476188,"[0, 3, 17]",3,7.5,206,39,0.18474411964416504,0.20983290672302246,0.1791679859161377,studentmath (30),7
2,2,"{2, 38}","{2: 1, 38: 1}",181.20476190476188,"{2, 38}","{2: 1, 38: 1}",181.20476190476188,183.20476190476188,"[0, 3]",2,"{2, 38}","{2: 1, 38: 1}",181.20476190476188,183.20476190476188,"[0, 3]",2,7.5,206,39,0.238386869430542,0.21439790725708008,0.2047731876373291,studentmath (30),7
2,1,"{2, 38}","{2: 1, 38: 1}",181.20476190476188,"{2, 38}","{2: 1, 38: 1}",181.20476190476188,182.20476190476188,[0],1,"{2, 38}","{2: 1, 38: 1}",181.20476190476188,182.20476190476188,[0],1,7.5,206,39,0.19115185737609863,0.20635986328125,0.2060086727142334,studentmath (30),7
2,0,"{2, 38}","{2: 1, 38: 1}",181.20476190476188,"{2, 38}","{2: 1, 38: 1}",181.20476190476188,181.20476190476188,[],0,"{2, 38}","{2: 1, 38: 1}",181.20476190476188,181.20476190476188,[],0,7.5,206,39,0.20238614082336426,0.20061373710632324,0.19243597984313965,studentmath (30),7
3,4,"{9, 2, 38}","{9: 1, 2: 1, 38: 1}",185.5984126984127,"{9, 2, 38}","{9: 1, 2: 1, 38: 1}",185.5984126984127,189.5984126984127,"[0, 3, 17, 23]",4,"{9, 2, 38}","{9: 1, 2: 1, 38: 1}",185.5984126984127,189.5984126984127,"[0, 3, 17, 23]",4,7.5,206,39,0.2964808940887451,0.3127880096435547,0.31394100189208984,studentmath (30),7
3,3,"{9, 2, 38}","{9: 1, 2: 1, 38: 1}",185.5984126984127,"{9, 2, 38}","{9: 1, 2: 1, 38: 1}",185.5984126984127,188.5984126984127,"[0, 3, 17]",3,"{9, 2, 38}","{9: 1, 2: 1, 38: 1}",185.5984126984127,188.5984126984127,"[0, 3, 17]",3,7.5,206,39,0.2997150421142578,0.3327000141143799,0.312222957611084,studentmath (30),7
3,2,"{9, 2, 38}","{9: 1, 2: 1, 38: 1}",185.5984126984127,"{9, 2, 38}","{9: 1, 2: 1, 38: 1}",185.5984126984127,187.5984126984127,"[0, 3]",2,"{9, 2, 38}","{9: 1, 2: 1, 38: 1}",185.5984126984127,187.5984126984127,"[0, 3]",2,7.5,206,39,0.29412198066711426,0.29543089866638184,0.29122495651245117,studentmath (30),7
3,1,"{9, 2, 38}","{9: 1, 2: 1, 38: 1}",185.5984126984127,"{9, 2, 38}","{9: 1, 2: 1, 38: 1}",185.5984126984127,186.5984126984127,[0],1,"{9, 2, 38}","{9: 1, 2: 1, 38: 1}",185.5984126984127,186.5984126984127,[0],1,7.5,206,39,0.3382401466369629,0.32631492614746094,0.32221508026123047,studentmath (30),7
3,0,"{9, 2, 38}","{9: 1, 2: 1, 38: 1}",185.5984126984127,"{9, 2, 38}","{9: 1, 2: 1, 38: 1}",185.5984126984127,185.5984126984127,[],0,"{9, 2, 38}","{9: 1, 2: 1, 38: 1}",185.5984126984127,185.5984126984127,[],0,7.5,206,39,0.2963390350341797,0.2781357765197754,0.3060731887817383,studentmath (30),7
4,4,"{0, 9, 2, 38}","{0: 1, 9: 1, 2: 1, 38: 1}",187.20555555555558,"{0, 9, 2, 38}","{0: 1, 9: 1, 2: 1, 38: 1}",187.20555555555558,191.20555555555558,"[0, 3, 17, 23]",4,"{0, 9, 2, 38}","{0: 1, 9: 1, 2: 1, 38: 1}",187.20555555555558,191.20555555555558,"[0, 3, 17, 23]",4,7.5,206,39,0.38411808013916016,0.45107293128967285,0.39049601554870605,studentmath (30),7
4,3,"{0, 9, 2, 38}","{0: 1, 9: 1, 2: 1, 38: 1}",187.20555555555558,"{0, 9, 2, 38}","{0: 1, 9: 1, 2: 1, 38: 1}",187.20555555555558,190.20555555555558,"[0, 3, 17]",3,"{0, 9, 2, 38}","{0: 1, 9: 1, 2: 1, 38: 1}",187.20555555555558,190.20555555555558,"[0, 3, 17]",3,7.5,206,39,0.38311100006103516,0.3826568126678467,0.36504387855529785,studentmath (30),7
4,2,"{0, 9, 2, 38}","{0: 1, 9: 1, 2: 1, 38: 1}",187.20555555555558,"{0, 9, 2, 38}","{0: 1, 9: 1, 2: 1, 38: 1}",187.20555555555558,189.20555555555558,"[0, 3]",2,"{0, 9, 2, 38}","{0: 1, 9: 1, 2: 1, 38: 1}",187.20555555555558,189.20555555555558,"[0, 3]",2,7.5,206,39,0.3636758327484131,0.3788869380950928,0.36114001274108887,studentmath (30),7
4,1,"{0, 9, 2, 38}","{0: 1, 9: 1, 2: 1, 38: 1}",187.20555555555558,"{0, 9, 2, 38}","{0: 1, 9: 1, 2: 1, 38: 1}",187.20555555555558,188.20555555555558,[0],1,"{0, 9, 2, 38}","{0: 1, 9: 1, 2: 1, 38: 1}",187.20555555555558,188.20555555555558,[0],1,7.5,206,39,0.35632896423339844,0.3605489730834961,0.39587903022766113,studentmath (30),7
4,0,"{0, 9, 2, 38}","{0: 1, 9: 1, 2: 1, 38: 1}",187.20555555555558,"{0, 9, 2, 38}","{0: 1, 9: 1, 2: 1, 38: 1}",187.20555555555558,187.20555555555558,[],0,"{0, 9, 2, 38}","{0: 1, 9: 1, 2: 1, 38: 1}",187.20555555555558,187.20555555555558,[],0,7.5,206,39,0.3633248805999756,0.3707451820373535,0.35283398628234863,studentmath (30),7
5,4,"{0, 2, 38, 9, 27}","{0: 1, 2: 1, 38: 1, 9: 1, 27: 1}",188.80555555555554,"{0, 2, 38, 9, 27}","{0: 1, 2: 1, 38: 1, 9: 1, 27: 1}",188.80555555555554,192.80555555555554,"[0, 3, 17, 23]",4,"{0, 2, 38, 9, 27}","{0: 1, 2: 1, 38: 1, 9: 1, 27: 1}",188.80555555555554,192.80555555555554,"[0, 3, 17, 23]",4,7.5,206,39,0.45064496994018555,0.4497857093811035,0.4417290687561035,studentmath (30),7
5,3,"{0, 2, 38, 9, 27}","{0: 1, 2: 1, 38: 1, 9: 1, 27: 1}",188.80555555555554,"{0, 2, 38, 9, 27}","{0: 1, 2: 1, 38: 1, 9: 1, 27: 1}",188.80555555555554,191.80555555555554,"[0, 3, 17]",3,"{0, 2, 38, 9, 27}","{0: 1, 2: 1, 38: 1, 9: 1, 27: 1}",188.80555555555554,191.80555555555554,"[0, 3, 17]",3,7.5,206,39,0.4536261558532715,0.4538609981536865,0.44523119926452637,studentmath (30),7
5,2,"{0, 2, 38, 9, 27}","{0: 1, 2: 1, 38: 1, 9: 1, 27: 1}",188.80555555555554,"{0, 2, 38, 9, 27}","{0: 1, 2: 1, 38: 1, 9: 1, 27: 1}",188.80555555555554,190.80555555555554,"[0, 3]",2,"{0, 2, 38, 9, 27}","{0: 1, 2: 1, 38: 1, 9: 1, 27: 1}",188.80555555555554,190.80555555555554,"[0, 3]",2,7.5,206,39,0.4676661491394043,0.4449121952056885,0.435927152633667,studentmath (30),7
5,1,"{0, 2, 38, 9, 27}","{0: 1, 2: 1, 38: 1, 9: 1, 27: 1}",188.80555555555554,"{0, 2, 38, 9, 27}","{0: 1, 2: 1, 38: 1, 9: 1, 27: 1}",188.80555555555554,189.80555555555554,[0],1,"{0, 2, 38, 9, 27}","{0: 1, 2: 1, 38: 1, 9: 1, 27: 1}",188.80555555555554,189.80555555555554,[0],1,7.5,206,39,0.44801783561706543,0.4312100410461426,0.422900915145874,studentmath (30),7
5,0,"{0, 2, 38, 9, 27}","{0: 1, 2: 1, 38: 1, 9: 1, 27: 1}",188.80555555555554,"{0, 2, 38, 9, 27}","{0: 1, 2: 1, 38: 1, 9: 1, 27: 1}",188.80555555555554,188.80555555555554,[],0,"{0, 2, 38, 9, 27}","{0: 1, 2: 1, 38: 1, 9: 1, 27: 1}",188.80555555555554,188.80555555555554,[],0,7.5,206,39,0.4303267002105713,0.4388422966003418,0.449326753616333,studentmath (30),7
1,4,{2},{2: 1},186.4421409278641,{2},{2: 1},186.4421409278641,190.4421409278641,"[0, 3, 59, 75]",4,{2},{2: 1},186.4421409278641,190.4421409278641,"[0, 3, 59, 75]",4,8.0,206,39,0.1197819709777832,0.12493300437927246,0.12761211395263672,studentmath (30),8
1,3,{2},{2: 1},186.4421409278641,{2},{2: 1},186.4421409278641,189.4421409278641,"[0, 3, 59]",3,{2},{2: 1},186.4421409278641,189.4421409278641,"[0, 3, 59]",3,8.0,206,39,0.11831974983215332,0.11977505683898926,0.1082611083984375,studentmath (30),8
